#OTU ID	MTC6T1	MTC6T2	MTT6T3	MTT6T4	MTT6T5	MTT6T7	MTT6T11	MTT6T12	MTT6T13	MTT6T14	MTT6T15	MTT6T16	MTT6T8	MTT6T9	MTT6T17	MTT6T18	MTT6T19	MTT6T20	MTB6T21	MTB6T22	MTB6T23	MTB6T24	MTB6T25	MTB6T26	MTB6T27	MTB6T28	MTB6T29
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.024724208659	0.0125947870935999	0.0901287838115	0.0443193122069	0.0748288040323999	0.0570991649945	0.267122722534	0.220513432617	0.28971392761	0.194775372623	0.138512855284	0.0505014352286	0.127473594755	0.0273323570312	0.195917553523	0.120479928654	0.123731758677	0.0506659180599999	0.0400337224688	0.0026747170405	0.00839526009239	0.0202598039967	0.104406245555	0.0367735823521	0.00268589829201	0.0106262081892999	0.0012245094730799
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	0.0001108708908479	2.30252049243e-05	5.96528205842e-05	3.55265027711e-05	8.29036162557e-05	0.000202278464626	0.00303037122047	0.00110178673082	0.00215104757711	0.0028651182387899	0.000264977048312	0.000465286079356	0.000541646043649	0.00124293924365	0.0005582832789169	0.000176291856353	0.00099397723424	5.39860607991e-05	0.000199056239242	1.96670370625e-05	2.0084354288e-05	9.20203058141e-05	0.000262602168656	0.000470970361348	5.93568683316e-05	0.0008201042703999	0.000366388661235
k__Bacteria;p__Bacteroidetes;c__;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.160051370179	0.0195407239124	0.0402590258031999	0.0386439533891999	0.063412976074	0.136327594019	0.0135241567092	0.0161319940504	0.1110330109579999	0.0706378048138	0.00555672457195	0.0741522845546	0.00205451947591	0.0400817140255	0.212357002218	0.0216320477855	0.106407103624	0.016147230785	0.0180321534372	0.0276813546655	0.0256075517172	0.0776421330307	0.1740395872769999	0.166052239816	0.1957589517579999	0.3458965497039999	0.209342910861
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinilabiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.0260823770719	0.00426733797931	0.00335381413507	0.00271777746199	0.0139609689775	0.00579325522688	0.00131266080095	0.0018914005545699	0.00976440100947	0.0015378943487599	0.00101314753766	0.0174732818417	0.0012980827597799	0.0069653822961099	0.0275303441916	0.00354139229086	0.0128996156621	0.00192730237053	0.00684987646804	0.0041399113016599	0.00855593492669	0.0169854147815	0.00960686267001	0.0259575043984	0.0294855243436999	0.0545720813074999	0.0452682832763
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.372461518562	0.800333097965	0.490498631299	0.57621323007	0.316360199632	0.242345782899	0.00963117981953	0.0140018730374	0.0299452922545	0.0566282193079	0.653238565071	0.539316673706	0.189090501583	0.0479577646784	0.0431423373128	0.322816314256	0.193516323315	0.66656049408	0.753626921771	0.726480682053	0.7135770234990001	0.6428845298529999	0.208309170287	0.141063743402	0.306756295538	0.0685372854549	0.146140866798
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.00668921041447	0.00171154023271	0.000974329402875	0.00107467670882	0.00846445921971	8.09113858502e-06	0.0013426644763999	6.42708926309e-05	0.0038617232093	0.0117343445515	0.000132488524156	0.000515393810979	0.000102725973796	6.15316457254e-05	0.00325000623084	0.00165921747156	0.00149464724852	3.77902425594e-05	0.000105382714893	2.95005555938e-05	0.000261096605744	0.00146465653421	0.00503320823258	0.00828799566924	0.00517888676193	0.0162263487786	0.0235645760015
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.46869124845e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae]	0.00294731784837	0.0033002793724899	0.000748974302891	0.0005950689214149	0.00138449039147	2.42734157551e-05	4.50055131754e-05	0.0	0.0013803966735	0.000358139779849	4.67606555844e-05	0.000558343295228	3.7354899562e-05	2.46126582902e-05	0.0001595095082619	0.00655390901266	0.00192168931953	5.39860607991e-05	0.00133484772198	0.00108168703844	0.00192809801165	0.00315169547413	0.00751698707778	0.0033563405061599	0.0065292555164799	0.0164255169586	0.0085812081184
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae]	0.00794574717741	0.00358425689989	0.000908048491115	0.00124342759699	0.0038715988791399	4.04556929251e-05	0.000720088210806	9.18155609013e-06	0.000838400433597	0.00210670458735	6.23475407792e-05	0.00211168297554	6.53710742335e-05	0.0003691898743519	0.00658973656008	0.000788128298991	0.00102342841155	0.000124167939838	0.0003746940973969	0.0003638401856569	0.00205864631452	0.00614235541309	0.0113575437944	0.0103559344972	0.00688539672647	0.0135317204616	0.00544762088415
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	0.0263503150581	0.00867282718816	0.0046264076408599	0.00794905499503	0.00472550612658	0.00110848598615	0.000420051456303	0.0004866224727769	0.0100015243644	0.0020751040185399	0.000350704916883	0.0055333252206499	1.8677449781e-05	0.000295351899482	0.00737233008499	0.0001711068017549	0.00603749134872	0.000253734485756	0.0069669683734799	0.00402190907929	0.00406708174332	0.0153673910709999	0.00376396441741	0.0169116253891	0.0225110923148	0.0239236131450999	0.0166996095068
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.96934426638e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	0.0	0.0	0.0	0.0	0.0	0.0	7.50091886256e-06	0.0	1.69373824969e-05	1.05335229367e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__	0.0	0.0	6.62809117602e-06	1.77632513855e-05	2.48710848767e-05	3.23645543401e-05	0.0	1.83631121803e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	0.0	0.0	0.0	0.0	4.14518081279e-05	0.0	0.0	9.18155609013e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__MLE1-12;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000184432868928	3.11103275917e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__	0.0	0.0	1.98842735281e-05	0.0	8.29036162557e-06	1.618227717e-05	0.000165020214976	0.0008906109407419	0.000948493419827	0.000105335229367	7.01409833766e-05	0.0	0.000224129397372	0.000295351899482	7.47700819979e-05	0.0003785089857	1.47255886554e-05	1.07972121598e-05	0.0	6.88346297189e-05	0.0	0.0	0.000196951626492	0.000178643930166	0.0	0.0	0.0
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__IIb;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__	0.0	0.0	0.0	0.0	0.0	0.0	1.50018377251e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.0	0.0	0.0	0.0	8.29036162557e-06	0.0	0.0	3.67262243605e-05	0.0022187971070999	0.00431874440407	0.000615681965194	0.00013600670012	0.000224129397372	0.0	0.000787578197044	0.00117700739389	0.0004638560426449	0.0004858745471919	0.0	0.0	0.0	0.0	0.0	1.08269048586e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69373824969e-05	5.26676146837e-05	3.11737703896e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.46869124845e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.83631121803e-05	0.0	2.10670458735e-05	0.0	0.0	2.80161746715e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.18155609013e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.98467213319e-06	5.18505459862e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000183631121803	8.46869124845e-06	7.37346605572e-05	2.33803277922e-05	1.43164947494e-05	0.000410903895182	0.0	0.0	1.03701091972e-05	1.47255886554e-05	5.39860607991e-05	0.0	0.0	1.0042177144e-05	0.0	3.2825271082e-05	3.24807145757e-05	1.48392170829e-05	0.0	1.92836137492e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__	0.0	0.0	0.0	8.881625692769999e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.33803277922e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10670458735e-05	0.0	1.43164947494e-05	0.0	0.0	0.0	0.0	0.0	5.39860607991e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.64180687461e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.75446682704e-05	0.0	4.2134091747000005e-05	4.67606555844e-05	0.0	2.80161746715e-05	0.0	1.49540163996e-05	1.55551637959e-05	0.0	5.39860607991e-06	0.0	0.0	1.0042177144e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.0	7.675068308110001e-06	1.3256182352e-05	0.0001065795083129	0.0	8.09113858502e-06	0.0	0.000339717575335	4.23434562423e-05	0.000158002844051	1.55868851948e-05	2.14747421241e-05	0.000149419598248	0.0	4.98467213319e-06	5.18505459862e-05	0.000103079120588	4.85874547192e-05	0.0	0.0	7.0295240008e-05	3.83417940892e-05	0.0	8.66152388686e-05	0.000445176512487	0.0	5.78508412476e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	9.23924090397e-06	0.0	0.000238611282337	8.881625692769999e-06	4.97421697534e-05	0.0001375493559449	7.50091886256e-06	0.0011568760673599	0.000940024728578	0.0149365355243	0.0305580884244	0.00128848452745	0.00116734061131	9.84506331606e-05	0.00323505221444	0.00457321815599	0.000508032808612	0.0133237598052	7.02551432619e-05	0.0	0.00010042177144	7.66835881785e-06	1.09417570273e-05	5.41345242929e-06	1.48392170829e-05	1.17157752914e-05	9.64180687461e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	0.0	0.0	0.0003711731058569	0.0	0.0	4.85468315101e-05	7.50091886256e-06	6.42708926309e-05	1.69373824969e-05	4.2134091747000005e-05	0.0	0.0	0.00018677449781	0.0	9.96934426638e-06	2.07402183945e-05	0.000176707063865	0.0	0.0	0.0	0.0	0.0	1.09417570273e-05	1.08269048586e-05	2.96784341658e-05	0.0	9.64180687461e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	9.23924090397e-05	4.60504098486e-05	0.00131236205285	0.00104803183175	0.000215549402265	0.00122985306492	0.00106513047848	0.0358264318637	0.00127877237852	0.00488755464265	0.00215099015688	0.00111668659046	0.0178182870910999	0.0034949974771999	0.000408743114922	0.000933309827752	0.000809907376047	0.0231546214767	0.000245893001417	0.0013668590758499	0.00152641092589	0.000352744505621	0.00295427439738	0.00101231560428	0.0024336316016	0.000304610157577	0.0073277732247
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae	3.69569636159e-05	0.0	0.0	0.0	4.14518081279e-05	0.0	0.0040729989423699	0.000183631121803	0.0	0.000105335229367	1.55868851948e-05	0.0	0.0	0.0	0.0	1.03701091972e-05	0.0	0.000264531697916	1.17091905437e-05	9.83351853127e-05	5.021088572e-05	0.0	0.0	0.0	0.0	1.17157752914e-05	9.64180687461e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	0.0282905556479	0.0168774752095	0.0452897470058	0.0234030837004	0.115650544677	0.0372920577384	0.0486884643369	0.0081807664763	0.0158618587084	0.0334334018012	0.00285239999065	0.0207803921288	0.0038849095544499	0.0127370506652	0.0225107793534999	0.0382138523919	0.026174733835	0.00669967014517	0.00555015631769	0.0072964707501999	0.00978108053826	0.0140330966367	0.0325189018852999	0.0635539315198	0.0294113282583	0.0451291664226	0.0337077568336
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	0.000314134190735	0.000138151229546	0.000218727008809	0.000426318033253	0.000911939778813	0.0	0.00026253216019	1.83631121803e-05	5.92808387392e-05	0.000210670458735	3.11737703896e-05	0.0001503231948689	9.3387248905e-06	0.0	2.4923360666e-05	0.0001037010919719	0.000147255886554	0.0	0.0	0.0	3.0126531432e-05	0.0001303620999029	0.000153184598383	0.000719989173095	0.000296784341658	0.000386620584617	0.000674926481223
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.00105327346305	0.000944033401897	0.00312845903508	0.0025756714509	0.00688100014923	0.00218460741796	0.00245280046806	0.00215766568118	0.00239663962331	0.0022647074314	0.0008261049153239	0.000264855152864	0.000121403423577	0.000627622786399	0.000757670164245	0.00644502286609	0.00136211695063	0.00106892400382	7.02551432619e-05	7.86681482501e-05	0.0015063265716	0.000360412864439	0.0007659229919139	0.00538638516714	0.0013800471887099	0.00117157752914	0.0018608687268
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae	0.0	0.0	1.3256182352e-05	0.0001065795083129	0.000140936147635	0.0	1.50018377251e-05	0.0	0.0	0.0002001369357979	0.0	0.0	0.0	0.0	0.0	1.03701091972e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.09417570273e-05	0.000102855596156	0.0	1.17157752914e-05	0.000202477944367
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	0.0	0.0	0.0	0.0	8.29036162557e-06	0.0	0.0	0.0	0.0	2.10670458735e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	0.100125653676	0.0198170263715	0.0667647624161	0.0467617592724	0.0910944935418	0.188798627743	0.113406392283	0.12474062104	0.276993953354	0.2525833464999999	0.0328805343184	0.136464827952	0.116799432206	0.0538894153263	0.162819330559	0.128843421721	0.243745306219	0.0897248330481	0.0469421448895	0.0623445074881999	0.0939345250049999	0.0500513780041	0.126486711236	0.1774421437269999	0.108415320008	0.165532189093	0.110225136191
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.39860607991e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	0.000184784818079	0.0001304761612379	0.0	1.77632513855e-05	0.000107774701132	0.0	0.0001125137829379	1.83631121803e-05	3.38747649938e-05	0.000158002844051	0.0	1.43164947494e-05	9.3387248905e-06	3.69189874352e-05	0.0	5.18505459862e-06	7.3627943277e-06	3.23916364795e-05	1.17091905437e-05	2.95005555938e-05	0.0	7.66835881785e-06	4.37670281094e-05	1.62403572879e-05	4.45176512487e-05	0.000105441977623	7.71344549969e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	0.149370807694	0.0474702974856	0.2000821883309999	0.190972715646	0.201240238099	0.2533982782059999	0.460151368543	0.394237655398	0.178689385342	0.123210617791	0.0581157014488	0.0982326287232	0.5144143218680001	0.765601348774	0.292560376841	0.2262602275199999	0.239592690218	0.0868905648561999	0.0743065231901	0.117412211263	0.0731472183168999	0.0744751008389	0.225728447474	0.240064961429	0.150825802431	0.166188272509	0.274868630381
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Symbiobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	0.0775541881479	0.0467488410647	0.00259158364982	0.0270001421059999	0.0177247931555	0.0451485533044	0.000232528484739	0.0231926106837	0.000872275198591	0.00282298414705	0.0306204359652	0.040823484778	0.000616355842773	0.00146445316826	0.0108316925453999	0.0328576909915	0.00669278004388	0.0107378274928999	0.0202920272122	0.020915893916	0.0185981120707	0.0549974694415999	0.05521210596	0.0426417647855	0.0802208075502	0.0445316618827	0.0195535843417
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	0.000184784818079	3.07002732324e-05	0.00061641247937	0.00067500355265	0.000721261461425	0.00012945821736	0.000202524809289	4.59077804506e-05	0.00210023542962	0.00301258755991	4.67606555844e-05	0.000551185047853	0.0	0.0002338202537569	0.0007327468035789	0.000212587238544	0.00073627943277	8.63776972786e-05	3.5127571631e-05	0.0	0.000220927897168	0.000337407787985	0.000393903252984	0.0037515225335	0.000222588256244	0.000960693573897	0.000539941184978
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	0.0	0.0	1.3256182352e-05	0.0	2.48710848767e-05	0.00131885558936	1.50018377251e-05	1.83631121803e-05	0.0001185616774779	0.0	7.7934425974e-06	7.15824737471e-06	0.00037354899562	0.00143984050997	1.49540163996e-05	1.03701091972e-05	0.0	0.0	1.17091905437e-05	0.0	0.0	7.66835881785e-06	9.84758132461e-05	0.000140749763161	0.0	0.0	9.64180687461e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	0.00252231276678	0.000437478893562	0.00169016324989	0.00373028279096	0.00183216991925	0.0147906013333999	0.00423801915735	0.0152046568852	0.0048271540116199	0.00502449044083	0.000857278685714	0.000959205148212	0.0159225259383	0.0025227974747399	0.00213343967301	0.0090894007113899	0.0137536998041	0.00311499570811	0.000819643338056	0.00137669259438	0.00678851174935	0.00457801021425	0.00471589727879	0.0033834077683	0.00203297274036	0.0060101927245	0.00907294026901
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	0.0	0.0	6.62809117602e-05	0.0	0.0	0.0	0.0	0.000128541785262	0.0	0.000158002844051	3.8967212987e-05	7.15824737471e-06	1.8677449781e-05	0.0	4.98467213319e-06	0.0	7.3627943277e-06	5.39860607991e-06	0.0	0.0	3.0126531432e-05	0.0	0.0	1.08269048586e-05	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	0.0	0.0	1.3256182352e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07972121598e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02;c__3BR-5F;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02;c__BD1-5;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae	0.0	1.53501366162e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0126531432e-05	7.66835881785e-06	0.0	0.0	0.0	0.0	0.0
