#OTU ID	MTC8T1	MTC8T2	MTT8T4	MTT8T6	MTT8T7	MTT8T11	MTT8T12	MTT8T13	MTT8T14	MTT8T15	MTT8T9	MTT8T17	MTB8T21	MTB8T22	MTB8T23	MTB8T24	MTB8T25	MTB8T26	MTB8T27	MTB8T28	MTB8T29	MTB8T30
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	0.0	0.0	0.000201531640468	0.0	6.11402659602e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__MLE1-12;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.10290691786e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__	0.0	4.2871351648e-05	4.1696201476e-05	3.82474995697e-05	0.0	6.565470875569999e-06	2.62818996557e-05	0.0	0.0	0.0	0.0120124015722	5.06431682366e-06	0.000289499166442	0.00234486381031	0.0015780900020399	0.0001138822457579	7.86012471398e-05	0.0	7.10322565369e-05	2.11233391775e-05	1.03469326518e-05	0.0
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__IIb;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae	0.0	0.0	0.0	0.0	1.01900443267e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.0	0.0	0.0	0.0	0.0	1.96964126267e-05	0.0	0.000287474332649	0.000313101834895	0.000147401826049	3.89170677287e-05	0.000501367365542	0.0	0.0	6.36326613724e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01286336473e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8375601593e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.0	0.0	0.0	0.0	0.0	1.31309417511e-05	0.0	6.8446269678300006e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.89247294855e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27265322745e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	0.0	0.0	6.94936691267e-06	1.91237497849e-05	0.0	6.56547087557e-05	1.57691397934e-05	2.73785078713e-05	1.18151635809e-05	2.60120869497e-05	6.4861779547800006e-06	0.000106350653297	2.99481896319e-05	0.0001125534628949	6.99959275097e-05	3.50406910024e-05	8.73347190442e-06	2.25231988949e-05	0.0	1.05616695887e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.54032456834e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.907581790469999e-06	0.0	0.0013166941248199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.0	1.71485406592e-05	2.0848100738e-05	1.91237497849e-05	0.0	0.0001444403592629	1.57691397934e-05	2.05338809035e-05	4.13530725333e-05	3.46827825996e-05	0.0260549768443	2.02572672946e-05	1.99654597546e-05	0.0	3.81795968235e-05	0.0	0.0	7.50773296495e-06	7.89247294855e-06	3.16850087662e-05	0.0	1.01361282017e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.0	0.0	6.94936691267e-06	0.000124304373602	2.03800886534e-05	7.87856505069e-05	0.000226024337039	0.00545516769336	0.0021090066992	1.73413912998e-05	0.0005188942363819	0.0001215436037679	3.99309195092e-05	1.87589104825e-05	0.000222714314804	0.0	0.000131002078566	0.000150154659299	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	0.0	0.0	0.0	0.0	0.000529882304988	0.0	0.000457305054009	0.0	5.90758179047e-05	0.0	0.000233502406372	5.06431682366e-06	6.98791091412e-05	5.62767314474e-05	0.000152718387294	1.75203455012e-05	0.0	0.0001276314604039	2.36774188456e-05	1.05616695887e-05	3.10407979554e-05	6.08167692105e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	6.42625338717e-05	8.57427032959e-05	0.000979860734687	0.0003537893710199	0.000998624344016	0.00153632018488	0.000494099713527	0.00149897330595	0.000537589942933	0.00117921460839	0.00371657996809	0.00206624126405	0.00106815209687	0.00651872139266	0.00293982895541	0.0001839636277629	0.000497807898552	0.000300309318598	0.000157849458971	0.000506960140259	0.000300061046903	0.0001672461153289
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae	6.42625338717e-05	0.0	4.86455683887e-05	1.91237497849e-05	9.17103989402e-05	5.25237670046e-05	0.0	0.00101300479124	0.0	7.80362608492e-05	1.94585338643e-05	0.00140788007698	0.000439240114602	1.87589104825e-05	2.5453064549e-05	0.0	0.0	0.0	0.000197311823714	7.39316871211e-05	0.0	1.01361282017e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	0.0194608373407999	0.0139074664746	0.0789587068618	0.0681952917328	0.0547307280787	0.0923761752193	0.0814949144524	0.0547843942504999	0.0659995037631	0.0474720586833	0.012913980308	0.0323812417705	0.105207990177	0.135664440609	0.0660316127061999	0.0252643382127	0.0340780073711	0.0420958587344999	0.0441583861470999	0.0463974145033	0.0167827247612	0.0157312709691
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	0.0002784709801109	0.0004887334087869	0.0023558353834	0.00187412747892	0.000998624344016	0.00289537265613	0.00128781308313	0.00135523613963	0.0057953377364499	0.00300006069487	0.0	0.0003241162767139	0.00175696045841	0.00189464995873	0.00208715129302	0.0015593107496099	0.00120521912281	0.0209390672393	0.0004261935392219	0.0026721024059499	0.00266950862417	0.00102881701248
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.000974648430388	0.0008745755736189	0.00551084796175	0.00545026868868	0.00277169205686	0.00807552917695	0.00529843097059	0.00563312799452	0.00806384914399	0.00228906365158	7.78341354573e-05	0.0026537020156	0.0102822117736	0.0142473925114	0.0164872225616	0.003652992037	0.00314404988559	0.0028379230607499	0.00203625802073	0.00345366595551	0.00168655002225	0.00135317311493
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae	1.0710422312e-05	2.57228109888e-05	0.00080612656187	0.000382474995697	0.000244561063841	0.00137874888387	0.000262818996557	0.0001368925393569	0.000366270071009	6.93655651993e-05	0.0	4.05145345893e-05	0.000718756551166	0.00166954303294	0.00101175931582	0.000376687428276	0.000480340954743	0.0008483738250399	0.000102602148331	0.000982235271752	0.000134510124474	1.52041923026e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8	0.0	0.0	1.38987338253e-05	0.0	3.05701329801e-05	1.96964126267e-05	0.0	1.36892539357e-05	0.000118151635809	6.93655651993e-05	0.0	0.0	1.99654597546e-05	0.0	0.0	2.62805182518e-05	0.0	8.25850626145e-05	1.57849458971e-05	7.39316871211e-05	2.06938653036e-05	1.01361282017e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	0.0	0.0	2.77974676507e-05	9.56187489243e-06	0.0	0.000413624665161	0.000120896738416	1.36892539357e-05	2.36303271619e-05	1.73413912998e-05	0.0	0.0	5.98963792639e-05	4.68972762062e-05	4.45428629607e-05	0.0	1.74669438088e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae	0.0	0.0	0.0	0.0	0.0	6.565470875569999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.36326613724e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	0.0989643021624	0.10952772919	0.119925224812	0.133675010996	0.0897539104295	0.0696596459898	0.0982417409129999	0.120910335387	0.148168058887	0.0859265938906	0.00472193755108	0.0929200850805	0.1983967735819999	0.165603661739	0.129797902667	0.0951967972808	0.119648565091	0.0758731493438	0.176420447819	0.128725628947	0.0832824609145	0.0609738791976
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0.000685467027965	0.000342970813184	1.38987338253e-05	0.0001147424987089	0.000264941152494	6.565470875569999e-06	3.15382795868e-05	0.000130047912389	0.000171319871924	0.0	0.000155668270915	0.000238022890712	8.98445688958e-05	5.62767314474e-05	3.18163306862e-05	0.000367927255525	0.000131002078566	6.75695966846e-05	0.000142064513074	2.11233391775e-05	0.000475958901984	0.00046119383318
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	4.28416892478e-05	3.42970813184e-05	6.25443022141e-05	0.0	8.15203546135e-05	0.00114239193235	1.57691397934e-05	0.00680355920602	0.00333778371162	0.000901752347591	0.0	0.000389952395422	0.000529084683498	0.000600285135439	0.000159081653431	0.0	8.73347190442e-06	6.75695966846e-05	4.73548376913e-05	8.44933567098e-05	1.03469326518e-05	4.0544512807e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	0.108335921685	0.0751020338168999	0.255326689739	0.253542674648	0.1529525653439999	0.35812673985	0.39920628663	0.153908281999	0.213641787871	0.130147141705	0.1179706046419999	0.14602957561	0.226787657353	0.3493378104599999	0.3747836489509999	0.130570374848	0.144617561265	0.287756389081	0.151259244059	0.312382501426	0.114540544456	0.0962374692115
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Symbiobacteriaceae	0.0	0.0	0.0	0.0	2.03800886534e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	0.0153694560177	0.0234935007031	0.0434335432041999	0.0687307567268	0.0370102409945	0.0208913283261	0.00675444821152	0.050212183436	0.046096860711	0.0335729335565	0.0102935644142	0.0572875519092	0.0686612160961999	0.0405849028288	0.0387332009774	0.0730248000491	0.0322963791025	0.0991471215351999	0.0303228810683	0.133636805306	0.0354175504671999	0.0240226238381
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	7.49729561837e-05	0.0001886339472509	0.00175818982891	0.000937063739458	0.0005808325266209	0.0021534744471899	0.00140345344161	0.000308008213552	0.000679371905904	0.000320815739047	0.0	0.000400081029069	0.00137761672307	0.0007315975088169	0.00118356750153	0.000700813820049	0.0007947459433019	0.0006231418360909	0.000623505362935	0.000623138505735	9.31223938663e-05	2.02722564035e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	0.0	0.0	0.000277974676507	0.0	0.000203800886534	0.000827249330322	0.000494099713527	5.47570157426e-05	0.0001358743811809	0.0	4.54032456834e-05	2.53215841183e-05	0.000189671867669	8.44150971712e-05	6.99959275097e-05	0.0	0.0	0.0	0.000142064513074	0.0	0.000134510124474	5.06806410087e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.50773296495e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98;f__	1.0710422312e-05	0.0	2.0848100738e-05	0.0	0.0	6.565470875569999e-06	0.0	0.0	2.36303271619e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.62805182518e-05	0.0	1.50154659299e-05	0.0	1.05616695887e-05	0.0	1.01361282017e-05
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	0.000856833784956	0.000222931028569	0.0015358100877	0.00199843185252	0.0012737555408399	0.00151662377226	0.0018607584956199	0.0023819301848	0.00327280031192	0.0005549245215939	0.0102481611684999	0.00241061480806	0.00719754824154	0.00479290162827	0.00459427815109	0.00213748215115	0.000917014549964	0.0022147812246599	0.0015232472790699	0.00389725607824	0.00135544817739	0.00046119383318
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	0.0	0.0	0.000138987338253	1.91237497849e-05	0.0	0.0	0.0	6.8446269678300006e-06	0.0	0.0	1.29723559096e-05	0.000952091562848	0.0	7.50356419299e-05	6.36326613724e-06	1.75203455012e-05	8.73347190442e-06	0.0	0.0	3.16850087662e-05	4.13877306073e-05	2.02722564035e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	1.0710422312e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0385900942e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02;c__3BR-5F;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02;c__BD1-5;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae	2.14208446239e-05	0.0	1.38987338253e-05	0.0	0.0	2.62618835023e-05	1.57691397934e-05	2.05338809035e-05	2.95379089523e-05	0.0	0.0	1.01286336473e-05	9.98272987731e-06	9.37945524124e-05	0.0	3.50406910024e-05	0.0	0.0	0.0	0.0	2.06938653036e-05	0.000445989640877
k__Bacteria;p__OD1;c__ABY1;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.0	0.0	6.94936691267e-06	0.0	1.01900443267e-05	1.31309417511e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.37945524124e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__	0.00043912731479	0.000300099461536	0.0	0.0	0.0	0.0	4.73074193803e-05	0.0	0.0	8.670695649910001e-06	0.0	0.0	0.000299481896319	0.0003845576648909	0.0007445021380569	0.000700813820049	0.000183402909993	0.0	0.0	7.39316871211e-05	0.000258673316295	0.000952796050964
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__	0.0	0.0	6.94936691267e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27265322745e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	0.0	0.0	4.1696201476e-05	9.56187489243e-06	3.05701329801e-05	1.31309417511e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae	0.0	0.0	0.0	1.91237497849e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	0.0	0.0	3.47468345634e-05	0.0	2.03800886534e-05	0.0	0.0	0.0	0.0	0.0	1.29723559096e-05	0.0	1.99654597546e-05	9.37945524124e-06	1.27265322745e-05	0.0	0.0	7.50773296495e-06	0.0	1.05616695887e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	0.0	0.0	0.0	0.0	0.0	6.565470875569999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	1.05127598623e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	0.0	0.0	6.94936691267e-06	0.0	0.0	0.0	3.6794659518e-05	0.0	0.0	8.670695649910001e-06	0.000681048685252	0.0	8.98445688958e-05	0.0003939371201319	8.27224597842e-05	0.0	8.73347190442e-06	0.0	2.36774188456e-05	1.05616695887e-05	0.0	5.06806410087e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__	0.0	0.0	6.94936691267e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.0	0.0	8.33924029521e-05	0.0	5.09502216335e-05	6.565470875569999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.36326613724e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	0.00933948825602	0.00814555681312	0.000965962000862	0.00118567248666	0.0041065878636599	0.000932296864331	0.000262818996557	0.00327173169062	0.0026997648782399	0.0103614813016	0.00551325126156	0.00947533677707	0.000299481896319	0.00037517820965	0.00710140500916	0.0120277171866	0.00281217795322	0.00337097210126	0.00535109665912	0.00253480070129	0.00660134303186	0.0081139706255
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.0	0.0	4.1696201476e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.000374864780918	0.000162911136262	0.00204311387233	3.82474995697e-05	0.00189534824476	7.87856505069e-05	9.98712186917e-05	6.8446269678300006e-06	5.90758179047e-05	8.670695649910001e-06	0.000194585338643	0.0	0.0	0.0	0.0	0.0	0.0	7.50773296495e-06	7.89247294855e-06	1.05616695887e-05	9.31223938663e-05	3.54764487061e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	1.0710422312e-05	2.57228109888e-05	3.47468345634e-05	0.000105180623817	9.17103989402e-05	0.0014772309469999	5.2563799311400005e-06	0.0001916495550989	0.000313101834895	0.00101447139104	0.0	5.06431682366e-05	0.000289499166442	9.37945524124e-05	0.000209987782529	0.0010775012483199	0.0006462769209269	0.0008183428931799	0.0004261935392219	0.00199615555227	8.27754612145e-05	6.58848333114e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	0.0	2.57228109888e-05	6.94936691267e-06	0.0	0.0	0.0	0.0	2.05338809035e-05	0.0	0.0	0.0013102079468699	5.06431682366e-05	9.98272987731e-06	0.0	0.0	0.0	0.0	0.0	1.57849458971e-05	0.0	3.10407979554e-05	5.06806410087e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01361282017e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.06431682366e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	0.00100677969732	0.00155194292966	0.0005628987199269	0.00123348186112	0.00229275997351	0.00347969956405	0.00036794659518	0.000698151950719	0.0015005257747799	0.0072660429546299	0.0	0.00041527397954	0.00136763399319	0.000722218053575	0.00124083689676	0.00118262332133	0.0005502087299789	0.00573590798522	0.00149956986022	0.00537588982066	0.00279367181599	0.00160657631998
